Call;Organisation;Project title;Applicant / Contact person;Decision No.;Decision date;Funding period;Funding
Mobility from Finland BY;MTT Agrifood Research Finland;CARBON STOCK CHANGES IN SOILS UNDER DIFFERENT AGRICULTURAL MANAGEMENT PRACTICES AND LAND USE CHANGES BETWEEN AGRICULTURE AND FORESTRY;Regina, Kristiina;257324;25.01.2012;25.01.2012 - 31.12.2012;5.100
Mobility from Finland BY;Turku University of Applied Sciences;6th Japan-Finland Symposium;Wahlroos, Tony;256788;25.01.2012;25.01.2012 - 25.01.2013;2.500
Mobility from Finland BY;University of Eastern Finland;RESILIENCE OF BOREAL FORESTS - Change in ecosystem properties and processes in relation to history and intensity of forest use;Tikkanen, Olli-Pekka;258447;25.01.2012;01.04.2012 - 31.12.2012;3.040
Mobility from Finland BY;University of Helsinki;Comparative carpel transcriptomics - deciphering common developmental pathways across flowering plants;Teeri, Teemu;259706;25.01.2012;25.01.2012 - 31.12.2013;9.000
Mobility from Finland BY;University of Helsinki;Forest pests of northern China: from monocultures to diverse forests (FOPEC);Heliövaara, Kari T;257378;25.01.2012;25.01.2012 - 25.01.2013;1.500
Mobility from Finland BY;University of Helsinki;Immune regulatory function of neuronal adhesion molecule Amigo2 and its role in inflammatory diseases;Tian, Li;260187;25.01.2012;25.01.2012 - 25.01.2013;1.500
Mobility from Finland BY;University of Helsinki;Wood-decaying Basidiomycetes: from metagenomics to conservation of species and biodiversity restoration;Shchigel, Dmitry;259057;25.01.2012;25.01.2012 - 25.01.2013;1.500
Mobility from Finland BY;University of Tampere -2018;The 6 th Japan-Finland Biotechnology Symposium;Järvinen, Tero;257777;25.01.2012;25.01.2012 - 25.01.2013;2.500
Mobility from Finland BY;University of Turku;Calcium signaling in photosynthesis and light acclimation in plants;Kangasjärvi, Saijaliisa;259888;25.01.2012;25.01.2012 - 31.12.2013;6.700
Mobility from Finland BY;University of Turku;Effect of sea buckthorn (Hippophaë rhamnoides) on sugar and lipid metabolism and cerebrovascular structures;Miao, Qing;260588;25.01.2012;25.01.2012 - 31.12.2013;1.500
Mobility from Finland BY;University of Turku;Interaction of ferredoxin-NADP+ oxidoreductase with novel thylakoid proteins Tic62 and TROL;Mulo, Paula;256784;25.01.2012;25.01.2012 - 31.12.2013;7.900
Mobility from Finland BY;University of Turku;Participation in 6th Japan-Finland Biotechnology Symposium;Korpela, Timo;257743;25.01.2012;25.01.2012 - 25.01.2013;2.500
Mobility from Finland BY;University of Turku;Participation to 6th Japan-Finland Biotechnology Symposium, Aoba-ku Sendai, Japan.;Vesterlund, Satu Susanna;260481;25.01.2012;25.01.2012 - 25.01.2013;2.500
Mobility from Finland BY;University of Turku;Participation to the Sixth Japan-Finland Biotechnology Symposium;Susi, Petri;259744;25.01.2012;25.01.2012 - 25.01.2013;2.500
Mobility from Finland BY;University of Turku;Pollution impact of birch crown architecture;Zverev, Vitali;260241;25.01.2012;25.01.2012 - 31.12.2012;1.854
Mobility from Finland BY;University of Turku;Publication of the results of the Finnish-Russian project “Impacts of industrial pollution on relationships between structural and functional properties of forest ecosystems”;Zvereva, Elena;260676;25.01.2012;25.01.2012 - 31.12.2012;2.490
Mobility from Finland BY;University of Turku;Recovery of plant communities in disturbed habitats;Kozlov, Mikhail;259854;25.01.2012;25.01.2012 - 31.12.2012;2.640
Mobility from Finland BY;University of Turku;participation in “The Sixth Japan-Finland Biotechnology Symposium”;Himanen, Juha-Pekka;261245;25.01.2012;25.01.2012 - 25.01.2013;2.500
Mobility from Finland BY;VTT Technical Research Centre of Finland;6th Japan-Finland Biotechnology Symposium;Rischer, Heiko;259466;25.01.2012;25.01.2012 - 25.01.2013;2.500
Mobility from Finland BY;VTT Technical Research Centre of Finland;Participation and oral presentation in the 6th Japan-Finland Biotechnology Symposium in Sendai, Japan. Symposium organized by Tohoku Gakuin University.;Buchert, Johanna;259898;25.01.2012;25.01.2012 - 25.01.2013;2.500
Mobility from Finland BY;Finnish Environment Institute;Development of bioeffect approaches for assessing anthropogenic contamination in northern marine environments;Lehtonen, Kari;287817;04.02.2015;04.02.2015 - 31.12.2016;3.500
Mobility from Finland BY;Finnish Meteorological Institute;Black carbon in southern Africa;Henriksson, Svante;288753;04.02.2015;01.02.2015 - 01.02.2016;9.600
Mobility from Finland BY;Natural Resources Institute Finland;Relationship between boreal understorey vegetation, fertility status of soil and stand structure in upland forests in Finland and Russian Karelia;Salemaa, Maija;287936;04.02.2015;04.02.2015 - 31.12.2016;2.500
Mobility from Finland BY;University of Eastern Finland;Characterization and comparison of physicochemical properties and morphology of megacity, marine and combustion aerosols in Southern Africa;Tiitta, Petri Tapani;285790;04.02.2015;01.02.2015 - 31.12.2016;9.600
Mobility from Finland BY;University of Helsinki;AMIGO in brain development;ZHAO, XIANG;287820;04.02.2015;01.02.2015 - 01.02.2016;1.000
Mobility from Finland BY;University of Helsinki;Antibiotic resistance in wastewater treatment plants: the spread of antibiotic resistance genes trough wastewaters  -  ARG‐POLL;Virta, Marko;288760;04.02.2015;01.02.2015 - 31.12.2016;20.414
Mobility from Finland BY;University of Helsinki;Forest tree genetics and ecophysiology;Korpelainen, Helena;285711;04.02.2015;01.02.2015 - 01.02.2016;1.500
Mobility from Finland BY;University of Helsinki;Revealing the ancestral functions of CYC/TB1-like TCP transcription factor genes in basal eudicots;Elomaa, Paula;287401;04.02.2015;31.01.2015 - 28.02.2017;5.975
Mobility from Finland BY;University of Helsinki;Source Sink relationships and water relations of Abies faxoniana on the eastern slopes of the Tibetian plateau;Berninger, Frank;289545;04.02.2015;01.02.2015 - 01.02.2016;1.500
Mobility from Finland BY;University of Helsinki;Source Sink relationships and water relations of Abies faxoniana on the eastern slopes of the Tibetian plateau;Pumpanen, Jukka;289841;04.02.2015;01.02.2015 - 01.02.2016;1.500
Mobility from Finland BY;University of Turku;Confirmation bias in studies of insect herbivory;Zvereva, Elena;288213;04.02.2015;04.02.2015 - 31.12.2016;2.180
Mobility from Finland BY;University of Turku;Effects of climate on feeding niche breadth of leaf beetles;Zverev, Vitali;288348;04.02.2015;04.02.2015 - 31.12.2016;3.190
Mobility from Finland BY;University of Turku;Evolution, population biology and chemotypes of toxigenic Fusarium and Aspergillus species in Europe.;Yli-Mattila, Tapani;288260;04.02.2015;04.02.2015 - 31.12.2016;3.000
Mobility from Finland BY;Finnish Environment Institute;Development of bioeffect approaches for assessing anthropogenic contamination in northern marine environments;Lehtonen, Kari;298006;18.12.2015;18.12.2015 - 31.12.2017;3.800
Mobility from Finland BY;University of Helsinki;Ecosystem metabolism under lake-ice;Arvola, Lauri;298312;11.12.2015;11.12.2015 - 31.12.2016;3.000
Mobility from Finland BY;University of Helsinki;"Estimating internal loading in Finnish and Chinese lakes 
-comparing restoration measures and ensuring ecosystem services in the changing world";Nurminen, Leena;294673;11.12.2015;11.12.2015 - 31.12.2016;2.000
Mobility from Finland BY;University of Turku;Geographical variation in colour polymorphism in leaf beetle, Chrysomela lapponica;Zverev, Vitali;298538;18.12.2015;18.12.2015 - 31.12.2017;2.390
Mobility from Finland BY;University of Turku;Latitudinal variation in losses of plant roots to insects;Zvereva, Elena;296734;18.12.2015;18.12.2015 - 31.12.2017;2.240
Mobility from Finland BY;University of Turku;Molecular mechanisms of human Th cell differentiation;Lahesmaa, Riitta Liisa Maria;298998;11.12.2015;11.12.2015 - 31.12.2017;2.000
Mobility from Finland BY;University of Turku;Sharing a leaf: factors affecting preferences of different parts of birch leaves by insect herbivores;Kozlov, Mikhail;296036;18.12.2015;18.12.2015 - 31.12.2017;3.200
Mobility from Finland BY;University of Turku;Siberian flying squirrel genetic diversity across its Eurasian range: a conservation genetic approach;Selonen, Vesa;297137;18.12.2015;18.12.2015 - 31.12.2017;5.700
Mobility from Finland KY;Academy of Finland;Politicizing Transnational Relations - Chinese Immigrant Entrepreneurs in Finland and the State “Soft Power”;Aukia, Jukka Paavo;261110;19.01.2012;19.01.2012 - 19.01.2013;1.500
Mobility from Finland KY;The Finnish Institute of International Affairs;Japan in a Sinocentric Region: Japanese Views on Normative and Security-related Regionalism in East Asia;Gaens, Bart;258561;19.01.2012;19.01.2012 - 19.01.2013;1.700
Mobility from Finland KY;The Finnish Institute of International Affairs;Managing distrust between the EU, Russia and the states in their shared neighbourhood;Saari, Sinikukka;257714;19.01.2012;01.01.2013 - 30.06.2014;14.370
Mobility from Finland KY;University of Eastern Finland;Transnational Homes, Networks and Practices of Central Asian Migrants in St Petersburg;Virkkunen, Joni;261610;19.01.2012;19.01.2012 - 31.08.2013;4.620
Mobility from Finland KY;University of Helsinki;A case study in E-classroom collaboration between Kyoto University and the University of Helsinki: Writing a research paper;Garant, Mikel;261731;19.01.2012;19.01.2012 - 19.01.2013;2.000
Mobility from Finland KY;University of Helsinki;Definitions of Islam and multiculturalism in Russia;Aitamurto, Kaarina;260669;19.01.2012;19.01.2012 - 31.12.2012;3.300
Mobility from Finland KY;University of Helsinki;"Doctoral thesis for East Asian Studies/ Japanese Studies on the subject ""Parody in Medieval Japanese literature""";Porrasmaa, Raisa;257235;19.01.2012;01.04.2012 - 31.12.2013;33.600
Mobility from Finland KY;University of Helsinki;How music changed Cold War history: Soviet elite performers stepping through the Iron Curtain onto the Western stage;Herrala, Meri;256962;19.01.2012;19.01.2012 - 31.12.2013;20.000
Mobility from Finland KY;University of Helsinki;Independent media in provincial Russia;Pietiläinen, Jukka;257829;19.01.2012;19.01.2012 - 31.12.2012;1.700
Mobility from Finland KY;University of Helsinki;Mobilizing and justifying environmental activism in Russia;Lonkila, Markku;258794;19.01.2012;19.01.2012 - 31.12.2012;1.700
Mobility from Finland KY;University of Helsinki;Piloting LEADER approach in rural Russia;Granberg, Leo;260667;19.01.2012;01.04.2012 - 31.12.2012;3.000
Mobility from Finland KY;University of Helsinki;Piloting LEADER approach in rural Russia;Kopoteva, Inna;260678;19.01.2012;01.04.2012 - 31.12.2012;3.900
Mobility from Finland KY;University of Helsinki;Piloting LEADER approach in rural Russia;Nikula, Jouko;260731;19.01.2012;01.04.2012 - 31.12.2012;1.600
Mobility from Finland KY;University of Helsinki;Studies in Bentham's philosophy of law, technology and surveillance ideology;Gylling, Heta;259502;19.01.2012;19.01.2012 - 19.01.2013;3.270
Mobility from Finland KY;University of Helsinki;Studies in Berkeley's Siris;Airaksinen, Timo;259499;19.01.2012;19.01.2012 - 19.01.2013;3.270
Mobility from Finland KY;University of Helsinki;"The change, present state and future prospects of 
resource-based communities in Russia";Suutarinen, Tuomas;257384;19.01.2012;19.01.2012 - 31.12.2012;5.000
Mobility from Finland KY;University of Jyväskylä;Archive and library work in Budapest;Lahdelma, Tuomo;261191;19.01.2012;19.01.2012 - 31.12.2012;1.200
Mobility from Finland KY;University of Jyväskylä;"Japanese and Finnish Post War Economy and Society:  
Comparative Perspectives";Särkkä, Timo;259776;19.01.2012;19.01.2012 - 19.01.2013;8.800
Mobility from Finland KY;University of Jyväskylä;Learning L2 prosody and its role in acquiring reading and writing skills in Finnish as a second language;Ullakonoja, Riikka Kaarina;260539;19.01.2012;19.01.2012 - 31.12.2013;4.000
Mobility from Finland KY;University of Tampere -2018;Television(s) of National Interest: Coverage of North Caucasus in Russia and Georgian Television;Nazarenko, Salla;257448;19.01.2012;01.10.2012 - 31.12.2013;3.550
Mobility from Finland KY;University of Turku;Chinese Modes of Urban Ecological Governance;Luova, Outi;259115;19.01.2012;19.01.2012 - 19.01.2013;1.500
Mobility from Finland KY;University of Turku;Memory Boxes - Dynamics of Cultural Transfer in Europe 1500-2000;Salmi, Hannu;259195;19.01.2012;19.01.2012 - 31.12.2013;9.600
Mobility from Finland KY;Åbo Akademi University;Recent Legal Developments in the Studies on Territorial Autonomy;Suksi, Markku;260882;19.01.2012;19.01.2012 - 31.12.2013;3.400
Mobility from Finland KY;University of Tampere -2018;Experience and Rhetorics of Bodily Difference in Later Medieval Miracle Testimonies;Kuuliala, Jenni;266163;31.01.2013;01.01.2013 - 31.12.2014;12.100
Mobility from Finland KY;University of Eastern Finland;Central Asian Labour Migrants in Russian Cities: constructing mobile homes across borders.;Fryer, Paul;285571;22.01.2015;22.01.2015 - 31.12.2016;5.900
Mobility from Finland KY;University of Eastern Finland;Foodscapes of Central Asian Migrants in Russia;Virkkunen, Joni;285106;22.01.2015;22.01.2015 - 31.12.2016;4.900
Mobility from Finland KY;University of Helsinki;Aristotle on assertion and denial;Perälä, Mika;288608;27.01.2015;01.02.2015 - 01.02.2016;2.327
Mobility from Finland KY;University of Helsinki;"Open-domain Natural laNguage Interaction with Robot Agents (ONNI) - Japanese and Finnish communication strategies in novel 
cultural contexts";Jokinen, Kristiina;289985;27.01.2015;01.02.2015 - 31.12.2016;19.160
Mobility from Finland KY;University of Helsinki;Russian state and society concepts in flux;Ruutu, Katja;286756;22.01.2015;22.01.2015 - 31.12.2016;28.000
Mobility from Finland KY;University of Helsinki;The End of Utopia? Ethnography of ‘Success’ and ‘Failure’ within the Contemporary Human Rights Phenomenon;Halme-Tuomisaari, Miia M;289159;27.01.2015;31.01.2015 - 31.12.2016;4.900
Mobility from Finland KY;University of Jyväskylä;Negative judgment: ancient, medieval, and modern perspectives;Yrjönsuuri, Mikko;287307;27.01.2015;01.02.2015 - 31.12.2016;2.331
Mobility from Finland KY;University of Jyväskylä;"University-based Teacher Education in the South African Context 
- Human Capabilities Perspective";Okkolin, Mari-Anne;287934;27.01.2015;31.01.2015 - 31.12.2016;9.840
